,,Внеоборотные активы,Внеоборотные активы,Внеоборотные активы,Выручка,Выручка,Выручка,Дебиторская задолженность,Дебиторская задолженность,Дебиторская задолженность,Долгосрочные обязательства,Долгосрочные обязательства,Долгосрочные обязательства,Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Капитал и резервы,Капитал и резервы,Капитал и резервы,Краткосрочные обязательства,Краткосрочные обязательства,Краткосрочные обязательства,Кредиторская задолженность,Кредиторская задолженность,Кредиторская задолженность,Нематериальные активы,Нематериальные активы,Нематериальные активы,Оборотные активы,Оборотные активы,Оборотные активы,Основные средства,Основные средства,Основные средства,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Себестоимость продаж,Себестоимость продаж,Себестоимость продаж,Уставный капитал,Уставный капитал,Уставный капитал,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ
2021,471,0.0,538853.5031847133,7856050.955414012,579885350.3184713,654000636.9426751,709873885.3503184,3264331.210191083,4269426.751592357,22030573.24840764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24631847.13375796,39996815.2866242,46119745.22292993,26351592.3566879,53835668.78980891,50838216.56050956,26351592.3566879,53835668.78980891,50838216.56050956,0.0,0.0,0.0,50983439.49044586,93293630.5732484,89101910.82802548,0.0,538853.5031847133,7856050.955414012,84779617.8343949,118494904.4585987,128672611.4649681,85003184.71337579,118133757.9617834,128019745.2229299,490599363.0573248,531030573.2484076,555521656.0509554,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Действующая,,,,,,0.0,0.0,0.0,0.0,6687898.089171974,6687898.089171974
2021,473,238583439.4904459,551510828.0254776,163478343.9490446,16563668789.80892,21278641401.27388,28119503184.71338,5884433121.019108,9577946496.815289,16334947770.70064,228321656.0509554,472282802.5477707,63972611.46496815,0.0,0.0,0.0,1564573885.350318,2678535668.789809,1624544585.987261,538959235.6687897,1035448407.643312,1851708917.197452,10632327388.53503,17784766242.03822,27281350318.47134,9067753503.184711,15106230573.24841,25656805732.48407,0.0,0.0,0.0,11161024840.76433,18740986624.20382,29033553503.18471,237510828.0254777,550216560.5095541,158375159.2356688,429410191.0828025,637033121.0191083,988203821.6560508,802198089.1719745,1929554140.127388,1811054777.070064,15211780254.77707,18576125477.707,25058405732.48407,4713375.796178344,4713375.796178344,4713375.796178344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,5.0,,15.0,Действующая,,,,,,1.0,0.0,0.0,0.0,6369426.751592357,9108280.25477707
2021,477,24615923.56687898,22605732.48407643,22336305.73248408,86973885.35031846,47572611.46496815,9181528.662420385,17379617.8343949,31967515.92356688,37251592.3566879,22225477.70700637,16239490.44585987,16064331.21019108,22225477.70700637,16239490.44585987,16064331.21019108,0.0,-401273.8853503185,-401273.8853503185,13946496.81528662,17138853.50318471,7155414.012738853,15185987.2611465,43050318.47133758,56031847.13375796,14417834.39490446,42682802.5477707,55664968.15286624,0.0,12738.85350318471,0.0,26742675.15923567,53822929.93630573,56915286.62420382,24390445.85987261,22577070.06369427,22320382.16560509,11759872.61146497,4777707.006369427,-9984076.433121018,8302547.770700636,3677707.006369426,1692356.687898089,78671337.57961783,33419745.22292994,3648407.643312102,0.0,63694.26751592357,63694.26751592357,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,5.0,,,,,5.0,,270.0,В состоянии банкротства,,,,,,0.0,0.0,0.0,1.0,0.0,3184713.375796178
2021,478,137264331.2101911,251359235.6687898,384756050.955414,3420432484.076433,3284019108.280255,2788091082.802547,335217197.4522293,272278343.9490446,251838216.5605095,118600636.9426752,508643312.1019108,511240127.388535,117834394.9044586,507961783.4394904,509554140.1273885,7231847.133757962,3934394.904458599,0.0,413382165.6050955,377772611.4649681,419053503.1847134,416182165.6050955,355502547.7707006,321375796.178344,408950318.4713376,351522292.9936306,315897452.2292994,0.0,61783.43949044586,57324.84076433121,810900636.9426751,990559235.6687896,866913375.7961783,115139490.4458599,226173885.3503185,359686624.2038217,385994267.5159236,226552229.299363,63820382.16560509,239464968.1528662,221557324.8407643,102650955.4140127,2812534394.904459,2674907643.312102,2354508917.197452,10191.08280254777,10191.08280254777,10191.08280254777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,Действующая,,,,,,1.0,0.0,0.0,0.0,8280254.777070063,8280254.777070063
2021,481,1975643312.101911,1975637579.617834,1976285987.261146,1806982802.547771,1605717197.452229,3688662420.382165,846628025.477707,929390445.8598726,370554140.1273885,1666514649.681529,702970063.6942675,1581571337.579618,1666496815.286624,702929936.3057325,1500636942.675159,157961783.4394904,1271592356.687898,473885350.3184713,29715923.56687898,37032484.07643312,43587898.08917198,1200773248.407643,2309001910.828025,869400000.0,1040083439.490446,1034064331.210191,391526114.6496815,0.0,0.0,0.0,921360509.55414,1073366878.980892,518273248.4076433,89171.97452229299,200636.9426751592,306369.4267515924,13190445.85987261,9165605.0955414,8213375.796178344,172112101.910828,150830573.2484076,124133757.9617834,1468915286.624204,1326940127.388535,3483531210.191082,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,40.0,Действующая,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2021,482,0.0,9068152.866242038,14041401.27388535,88094904.45859872,847545859.8726114,2692879617.834395,32056050.95541401,319824203.821656,496765605.0955414,0.0,20089808.91719745,53438216.56050956,0.0,12738853.50318471,49274522.29299363,0.0,0.0,0.0,1200636.942675159,49603821.65605095,597638216.5605096,40374522.29299363,383971337.5796178,243584713.3757962,40374522.29299363,383971337.5796178,243584713.3757962,0.0,0.0,0.0,41575159.23566879,444596815.2866242,880619745.22293,0.0,9068152.866242038,14025477.70700637,705095.5414012738,20638216.56050956,34038853.50318471,738853.5031847133,21445859.87261146,160901910.8280255,82835031.84713376,780824840.7643312,2416539490.44586,636942.6751592356,32484076.43312102,32484076.43312102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,,10.0,Действующая,,,,,,0.0,0.0,0.0,0.0,4777070.063694268,4777070.063694268
2021,483,0.0,4657961.78343949,7550955.414012739,0.0,99801273.88535032,131887261.1464968,0.0,31412101.91082802,36138853.50318471,0.0,859235.6687898089,4438853.503184713,0.0,0.0,0.0,0.0,0.0,442038.2165605095,0.0,7575796.178343949,8517834.394904459,0.0,48140764.33121019,54238853.50318471,0.0,48140764.33121019,53796815.2866242,0.0,0.0,0.0,0.0,51917834.39490446,59644585.98726115,0.0,4657961.78343949,7550955.414012739,0.0,844585.9872611464,1177707.006369427,0.0,922292.9936305732,1358598.72611465,0.0,98878980.89171974,130528662.4203822,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,Действующая,,,,,,0.0,0.0,0.0,0.0,5095541.401273885,8917197.452229299
2021,485,741401.2738853503,319745.2229299363,721019.1082802548,247722929.9363057,243105732.4840764,230633121.0191083,53031210.1910828,70287261.14649682,87349044.58598725,36031210.1910828,70280254.77707006,73582802.5477707,36031210.1910828,70280254.77707006,73549681.52866241,67515.92356687898,290445.8598726115,10483439.49044586,5899363.057324841,4623566.878980892,1059872.611464968,66739490.44585987,102743312.1019108,122616560.5095541,66671974.52229299,102452866.2420382,112133121.0191083,0.0,0.0,0.0,107928662.4203822,177327388.5350318,196538216.5605095,741401.2738853503,319745.2229299363,217197.4522292993,2228662.420382165,1747133.757961783,378343.949044586,7057961.78343949,6705732.484076433,11531210.1910828,228174522.2929936,214139490.4458598,205343312.1019108,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,5.0,,,,,,,15.0,Действующая,,,,,,1.0,0.0,0.0,0.0,3184713.375796178,3184713.375796178
2021,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,Действующая,,,,,,1.0,1.0,1.0,1.0,0.0,0.0
2021,489,26121019.10828025,41004458.59872612,54977070.06369427,189887898.089172,1141896815.286624,1979538853.503185,21989171.97452229,115814012.7388535,363191082.8025478,177070.0636942675,197452.229299363,5473885.350318471,0.0,0.0,0.0,0.0,0.0,0.0,-2352866.242038216,87510191.08280255,168826114.6496815,153427388.5350319,159410191.0828025,367145222.9299363,143550955.4140127,135926114.6496815,270800636.9426752,0.0,0.0,2385987.261146497,125130573.2484076,206113375.7961783,486468152.866242,6400000.0,34819745.22292993,46342038.21656051,-42360509.55414013,113292356.6878981,254517834.3949044,-43356050.95541401,102013375.7961783,260880254.77707,193248407.6433121,969831210.1910828,1713019745.22293,31847133.75796178,31847133.75796178,31847133.75796178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,Действующая,,,,,,1.0,0.0,0.0,0.0,15923566.87898089,15923566.87898089
2021,494,0.0,1336305.732484076,33089171.97452229,11868789.8089172,362617834.3949044,869807643.3121018,6875159.23566879,122965605.0955414,162523566.8789809,0.0,0.0,2431210.191082803,0.0,0.0,0.0,0.0,3522929.936305732,101315286.6242038,-1497452.229299363,-212101.9108280255,-152229.2993630573,26489171.97452229,342463694.2675159,473684713.3757961,25752229.29936306,336342038.2165605,372369426.7515923,0.0,0.0,0.0,24991719.74522293,340915286.6242038,442873885.3503184,0.0,1336305.732484076,31363694.26751592,-178980.8917197452,1670700.636942675,1995541.401273885,156687.898089172,-27726751.59235669,-46517834.39490446,9387898.089171974,318459872.611465,825483439.4904459,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,5.0,,,,,,,,,,,,35.0,Действующая,,,,,,0.0,0.0,0.0,0.0,31847133.75796178,6369426.751592357
2021,496,14644585.98726115,14960509.55414013,14472611.46496815,102042675.1592357,104928662.4203822,107973248.4076433,5290445.859872611,5926114.649681528,9671974.522292994,7646496.815286624,5634394.904458598,2058598.72611465,7646496.815286624,4807643.312101911,2058598.72611465,0.0,0.0,3364968.152866242,13731847.13375796,12177707.00636943,16836305.73248408,4584713.375796178,13847770.70063694,9954140.127388537,4413375.796178344,13847770.70063694,6589171.974522293,0.0,0.0,0.0,11318471.33757962,16699363.05732484,14376433.12101911,14644585.98726115,14960509.55414013,14472611.46496815,8547770.700636942,4649044.585987261,14650318.47133758,9600636.942675158,4718471.337579617,14720382.16560509,92442038.21656051,100210191.0828025,93252866.24203822,6369.426751592357,6369.426751592357,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,10.0,Действующая,,,,,,0.0,0.0,0.0,0.0,1592356.687898089,1611464.968152866
2021,497,466878.9808917198,1348407.643312102,2081528.662420382,145426751.5923567,101610191.0828025,156153503.1847134,30745222.9299363,31045859.87261146,37026114.64968153,0.0,295541.4012738853,0.0,0.0,0.0,0.0,53503.18471337579,1873885.350318471,549681.5286624203,7315923.566878981,17328025.47770701,31155414.01273885,27324840.76433121,19162420.3821656,27991719.74522293,27271337.57961783,17288535.03184713,27442038.21656051,0.0,0.0,0.0,34173248.40764331,35438853.50318471,57066242.03821656,466878.9808917198,1348407.643312102,2081528.662420382,7940764.33121019,11009554.14012739,0.0,7960509.554140127,11240127.38853503,17316560.50955414,137466242.0382166,90370063.69426753,138836942.6751592,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,5.0,15.0,Действующая,,,,,,0.0,1.0,0.0,0.0,4777070.063694268,4777070.063694268
2021,499,834338853.5031847,1885793630.573248,3605808280.254777,70682165.60509554,153363057.3248408,262987261.1464968,159315923.566879,185217197.4522293,141647770.7006369,966259872.611465,2273350955.414012,2821590445.859872,882371337.5796179,1942796178.343949,2256883439.490446,935031.847133758,0.0,0.0,-87164968.15286624,-260182802.5477707,1152359235.66879,141585987.2611465,130890445.8598726,125843312.1019108,127261146.4968153,130773248.4076433,124941401.2738853,0.0,0.0,0.0,186342038.2165605,258264968.1528662,493984713.3757961,268392356.6878981,818403821.6560509,1974673885.350318,-2271882165.605095,-214743949.044586,-214685350.3184713,-235671337.5796178,-196478980.8917197,-155790445.8598726,302717834.3949044,337761783.4394904,395252229.299363,2133757961.783439,2133757961.783439,2133757961.783439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Действующая,,,,,,0.0,0.0,0.0,1.0,0.0,8726114.649681529
2021,500,1811114649.681529,2454245859.872612,3091200636.942675,2706535668.789809,2122053503.184713,2409338853.503185,358662420.3821656,482342675.1592357,457100636.9426751,143515286.6242038,403209554.1401274,546765605.0955414,0.0,0.0,0.0,0.0,0.0,0.0,2106322292.99363,2696433121.019108,3708375796.178344,244975796.178344,151460509.5541401,345175796.178344,242912101.910828,145726751.5923567,341987898.0891719,150380254.77707,138021656.0509554,125663694.2675159,683698726.1146497,796857324.8407643,1509117197.452229,1453050318.471338,2063466242.038217,2630314649.681529,1227400636.942675,890221656.0509554,1258000000.0,1463555414.012739,987331847.133758,1166308917.197452,976592993.6305732,907133121.0191084,898570700.6369426,573248407.6433121,573248407.6433121,573248407.6433121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Действующая,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
2021,502,626340764.3312101,3108239490.44586,15112379617.83439,1296729936.305732,1101394904.458599,1290525477.707006,153066878.9808917,448966242.0382165,811608280.2547771,325099363.0573248,2456378343.949045,15052597452.2293,319656050.955414,2449550318.471337,14911933757.96178,88664331.21019109,729936.3057324841,17484076.43312102,215624203.821656,1700210191.082803,1096794267.515924,374812101.910828,135692993.6305732,907854140.1273884,282954777.0700637,126080254.7770701,870690445.8598726,315286.6242038216,142675.1592356688,133757.9617834395,289194904.4585987,1184042038.21656,1944866242.038217,550703821.6560509,1595581528.66242,9550255414.01274,143459872.611465,294700636.9426752,-720812101.910828,217403184.7133758,164010191.0828025,-249008280.2547771,908903821.6560508,795943949.044586,1371458598.726115,6369.426751592357,10828.02547770701,10828.02547770701,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,5.0,55.0,Действующая,,,,,,1.0,0.0,1.0,0.0,10191082.80254777,11783439.49044586
2021,503,27043949.04458599,394156687.8980892,430190445.8598726,1251103821.656051,2756588535.031847,3688731210.191082,484819108.2802548,737514649.6815287,856703821.6560509,427724840.7643312,437028662.4203821,2185987.261146497,427343949.0445859,436747770.7006369,0.0,17221656.05095541,6369.426751592357,680037579.6178343,83217834.39490445,699400636.9426751,867213375.7961783,697273885.3503184,702938853.5031847,1383024840.764331,680052229.299363,689777070.0636942,666610828.0254776,0.0,319318471.3375796,320138216.5605096,1181172611.464968,1445211464.968153,1822234394.904459,27020382.16560509,69522929.93630573,106722292.9936306,22852229.29936306,151458598.7261146,225880254.77707,101866878.9808917,367709554.1401274,417936305.732484,863237579.6178343,1758673885.350318,2255649681.528662,12738.85350318471,12738.85350318471,12738.85350318471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,10.0,Действующая,,,,,,0.0,0.0,0.0,0.0,10191082.80254777,10191082.80254777
2021,504,42298089.17197452,99702547.77070063,65194267.51592357,2408022929.936306,3498764331.210191,3938829299.363057,345424203.821656,282784713.3757961,595538216.5605096,1910.828025477707,118471.3375796178,45461146.49681529,0.0,0.0,0.0,24286624.20382166,16361146.49681529,0.0,81431847.13375796,171477707.0063694,286240127.388535,667278980.8917197,609349044.5859872,771073248.4076433,641068789.8089172,590440127.388535,768438853.5031847,0.0,0.0,0.0,706414649.6815287,681242038.2165605,1037580891.719745,42296178.34394904,99702547.77070063,65194267.51592357,103255414.0127389,113694904.4585987,143752229.299363,127633121.0191083,122540764.3312102,157570700.6369427,2280389808.917197,3376223566.878981,3781258598.726114,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,Действующая,,,,,,1.0,0.0,0.0,0.0,19108280.25477707,19108280.25477707
2021,505,48572611.46496815,97742675.15923569,58040127.38853503,1987241401.273885,3227425477.707006,3343198726.11465,145683439.4904459,248659235.6687898,591359235.6687897,19745.22292993631,165605.0955414013,75796.17834394904,0.0,0.0,0.0,63210828.02547771,69059235.6687898,0.0,54783439.49044586,121780254.7770701,245683439.4904459,601570063.6942675,785530573.2484076,809547770.7006369,536435031.8471338,713677707.0063694,806754140.1273885,0.0,0.0,0.0,607801273.8853503,809733121.0191083,997266242.0382164,48572611.46496815,97742675.15923569,58040127.38853503,68339490.44585986,85819108.28025477,156912101.910828,108310191.0828025,101299363.0573248,155000636.9426751,1878931210.191083,3126126114.649682,3188198089.171974,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,Действующая,,,,,,1.0,0.0,0.0,0.0,13057324.84076433,13057324.84076433
2021,506,0.0,40764.33121019108,8800636.942675158,0.0,483534394.9044586,778242038.2165605,0.0,80031210.1910828,8928662.420382164,0.0,16942675.15923567,9015286.624203822,0.0,16942675.15923567,8980891.719745222,0.0,1171337.579617834,4259872.611464968,0.0,3309554.140127388,11917834.39490446,0.0,63927388.53503185,51912101.91082802,0.0,62634394.9044586,47578343.94904459,0.0,0.0,0.0,0.0,84138853.5031847,64044585.98726115,0.0,0.0,1836942.675159235,0.0,3343949.044585987,7778980.891719745,0.0,4612101.910828025,10839490.44585987,0.0,476427388.5350319,762082165.6050955,0.0,636942.6751592356,636942.6751592356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,10.0,Действующая,,,,,,0.0,0.0,0.0,0.0,3184713.375796178,3184713.375796178
2021,507,0.0,0.0,0.0,555210191.0828025,352193630.5732484,291500636.9426752,26443949.04458599,13340127.38853503,14417834.39490446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18525477.70700637,6121019.108280255,6162420.382165605,7463694.267515923,105576433.1210191,181349681.5286624,228410191.0828025,105576433.1210191,181349681.5286624,209884713.3757962,0.0,0.0,0.0,111698089.1719745,187512101.910828,235873885.3503185,0.0,0.0,0.0,6126114.649681528,3093630.573248407,1626751.592356688,6409554.140127388,3363057.324840764,2624203.821656051,524642038.2165605,320772611.4649681,271274522.2929936,6369.426751592357,6369.426751592357,6369.426751592357,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,30.0,30.0,,,40.0,,,,,,,,,,,,,,,50.0,,,5.0,,,,,,5.0,,,3.0,5.0,5.0,203.0,Действующая,,,,,,0.0,0.0,1.0,0.0,0.0,10191082.80254777
2021,508,159997452.2292994,177456050.955414,164338853.5031847,783875796.1783439,694681528.6624204,341468152.8662421,32269426.75159236,70389808.91719745,98789808.91719744,74274522.29299363,233384713.3757962,215084076.433121,74274522.29299363,233364968.1528662,214968152.866242,763694.2675159235,3821019.108280255,12223566.87898089,50926751.59235669,24392993.63057325,15143312.10191083,195838853.5031847,94669426.75159235,120581528.6624204,195075159.2356688,90848407.6433121,108357961.7834395,115286.6242038217,89171.97452229299,124203.8216560509,161042675.1592357,174991082.8025478,186470063.6942675,158826114.6496815,169371974.522293,159227388.5350319,18254140.12738853,-32992356.68789809,-15970700.63694268,42780891.71974522,-20001273.88535032,-9494904.458598724,629314012.7388535,578943312.1019108,263243312.1019108,3184713.375796178,3184713.375796178,3184713.375796178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,40.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,5.0,65.0,Действующая,,,,,,1.0,0.0,0.0,0.0,4458598.726114649,4458598.726114649
2021,511,158250318.4713376,176807006.3694268,382780254.77707,2266071974.522293,1714393630.573248,3139102547.7707,823222292.9936305,1208423566.878981,6157075159.235668,1480891.719745223,7420382.165605095,4931391082.802547,0.0,0.0,0.0,0.0,0.0,0.0,344538216.5605096,408123566.8789809,457798089.1719745,988022929.9363056,1244287898.089172,2999356687.898089,332923566.8789809,537197452.2292993,1783840764.33121,873248.4076433121,19340127.38853503,17115923.56687898,1175791719.745223,1483024203.821656,8005764968.152866,129254777.0700637,122987261.1464968,146089808.9171974,38224840.76433121,82885987.2611465,119610191.0828025,57870063.69426751,43689808.91719745,93727388.53503184,1914051592.356688,1357331847.133758,2708180891.719745,63694.26751592357,63694.26751592357,63694.26751592357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,5.0,15.0,Действующая,,,,,,1.0,1.0,1.0,1.0,0.0,656050955.4140127
